Temp,logg,[Fe/H],Alpha,Band,Resolution,vsini,Sampling,Quality,Cond1,Cond2,Cond3,correctflag
 2600, 5.0, -1.0, 0.0, 1.02,  75000,  1.0, 3.0,  14606,   3.0,   4.2,   3.1, 0
 2600, 5.0, -1.0, 0.0, 1.02,  75000,  5.0, 3.0,   7001,   6.3,   8.7,   6.4, 0
 2600, 5.0, -1.0, 0.0, 1.02,  75000, 10.0, 3.0,   3188,  13.6,  18.4,  13.8, 0
 2600, 5.0, -1.0, 0.0, 0.9,  80000,  1.0, 3.0,  16823,   2.5,   5.6,   2.7, 0
 2600, 5.0, -1.0, 0.0, 0.9,  80000,  5.0, 3.0,   7925,   5.4,  11.5,   5.6, 0
 2600, 5.0, -1.0, 0.0, 0.9,  80000, 10.0, 3.0,   3793,  11.0,  22.2,  11.5, 0
 2600, 5.0, -1.0, 0.0, 1.25,  80000,  1.0, 3.0,   8603,   3.5,   8.7,   3.7, 0
 2600, 5.0, -1.0, 0.0, 1.25,  80000,  5.0, 3.0,   3957,   7.6,  19.0,   8.0, 0
 2600, 5.0, -1.0, 0.0, 1.25,  80000, 10.0, 3.0,   1797,  16.3,  40.3,  17.2, 0
 2600, 5.0, -1.0, 0.0, 1.65,  80000,  1.0, 3.0,   3389,   9.1,  16.3,   9.4, 0
 2600, 5.0, -1.0, 0.0, 1.65,  80000,  5.0, 3.0,   1831,  16.8,  31.2,  17.3, 0
 2600, 5.0, -1.0, 0.0, 1.65,  80000, 10.0, 3.0,    959,  31.4,  61.1,  32.5, 0
 2600, 5.0, -1.0, 0.0, 2.2,  80000,  1.0, 3.0,   4383,  11.1,  40.3,  11.9, 0
 2600, 5.0, -1.0, 0.0, 2.2,  80000,  5.0, 3.0,   2462,  19.7,  71.9,  21.1, 0
 2600, 5.0, -1.0, 0.0, 2.2,  80000, 10.0, 3.0,   1275,  37.2, 137.3,  40.0, 0
 2600, 5.0, -1.0, 0.0, 1.02,  80000,  1.0, 3.0,  15774,   2.7,   3.8,   2.8, 0
 2600, 5.0, -1.0, 0.0, 1.02,  80000,  5.0, 3.0,   7185,   5.9,   8.2,   6.0, 0
 2600, 5.0, -1.0, 0.0, 1.02,  80000, 10.0, 3.0,   3221,  13.0,  17.7,  13.2, 0
 2600, 5.0, -1.0, 0.0, 0.9, 100000,  1.0, 3.0,  21471,   1.8,   4.0,   1.9, 0
 2600, 5.0, -1.0, 0.0, 0.9, 100000,  5.0, 3.0,   8486,   4.5,   9.6,   4.7, 0
 2600, 5.0, -1.0, 0.0, 0.9, 100000, 10.0, 3.0,   3898,   9.5,  19.3,  10.0, 0
 2600, 5.0, -1.0, 0.0, 1.25, 100000,  1.0, 3.0,  11026,   2.4,   6.1,   2.6, 0
 2600, 5.0, -1.0, 0.0, 1.25, 100000,  5.0, 3.0,   4255,   6.3,  15.8,   6.6, 0
 2600, 5.0, -1.0, 0.0, 1.25, 100000, 10.0, 3.0,   1854,  14.1,  34.9,  14.9, 0
 2600, 5.0, -1.0, 0.0, 1.65, 100000,  1.0, 3.0,   4097,   6.8,  12.0,   6.9, 0
 2600, 5.0, -1.0, 0.0, 1.65, 100000,  5.0, 3.0,   1942,  14.2,  26.2,  14.6, 0
 2600, 5.0, -1.0, 0.0, 1.65, 100000, 10.0, 3.0,    981,  27.4,  53.1,  28.4, 0
 2600, 5.0, -1.0, 0.0, 2.2, 100000,  1.0, 3.0,   5225,   8.3,  30.0,   9.0, 0
 2600, 5.0, -1.0, 0.0, 2.2, 100000,  5.0, 3.0,   2605,  16.6,  60.7,  17.9, 0
 2600, 5.0, -1.0, 0.0, 2.2, 100000, 10.0, 3.0,   1302,  32.5, 119.3,  35.0, 0
 2600, 5.0, -1.0, 0.0, 1.02, 100000,  1.0, 3.0,  20183,   1.9,   2.6,   1.9, 0
 2600, 5.0, -1.0, 0.0, 1.02, 100000,  5.0, 3.0,   7727,   4.9,   6.8,   5.0, 0
 2600, 5.0, -1.0, 0.0, 1.02, 100000, 10.0, 3.0,   3317,  11.3,  15.3,  11.5, 0
 2600, 5.0, -0.5, 0.0, 0.9,  60000,  1.0, 3.0,  12060,   4.3,   9.3,   4.5, 0
 2600, 5.0, -0.5, 0.0, 0.9,  60000,  5.0, 3.0,   7382,   7.0,  14.6,   7.3, 0
 2600, 5.0, -0.5, 0.0, 0.9,  60000, 10.0, 3.0,   3900,  13.0,  25.7,  13.5, 0
 2600, 5.0, -0.5, 0.0, 1.25,  60000,  1.0, 3.0,   5736,   6.0,  15.2,   6.3, 0
 2600, 5.0, -0.5, 0.0, 1.25,  60000,  5.0, 3.0,   3376,  10.0,  25.8,  10.6, 0
 2600, 5.0, -0.5, 0.0, 1.25,  60000, 10.0, 3.0,   1737,  19.2,  48.4,  20.2, 0
 2600, 5.0, -0.5, 0.0, 1.65,  60000,  1.0, 3.0,   4258,   7.8,  14.7,   8.1, 0
 2600, 5.0, -0.5, 0.0, 1.65,  60000,  5.0, 3.0,   2836,  11.6,  22.8,  12.0, 0
 2600, 5.0, -0.5, 0.0, 1.65,  60000, 10.0, 3.0,   1634,  19.8,  40.6,  20.6, 0
 2600, 5.0, -0.5, 0.0, 2.2,  60000,  1.0, 3.0,   6685,   7.3,  25.2,   7.8, 0
 2600, 5.0, -0.5, 0.0, 2.2,  60000,  5.0, 3.0,   4362,  11.0,  38.6,  11.8, 0
 2600, 5.0, -0.5, 0.0, 2.2,  60000, 10.0, 3.0,   2396,  19.7,  69.6,  21.2, 0
 2600, 5.0, -0.5, 0.0, 1.02,  60000,  1.0, 3.0,  10497,   4.7,   6.5,   4.8, 0
 2600, 5.0, -0.5, 0.0, 1.02,  60000,  5.0, 3.0,   6037,   8.1,  11.2,   8.2, 0
 2600, 5.0, -0.5, 0.0, 1.02,  60000, 10.0, 3.0,   3062,  15.6,  20.9,  15.9, 0
 2600, 5.0, -0.5, 0.0, 0.9,  75000,  1.0, 3.0,  15477,   3.0,   6.6,   3.2, 0
 2600, 5.0, -0.5, 0.0, 0.9,  75000,  5.0, 3.0,   8135,   5.7,  12.0,   6.0, 0
 2600, 5.0, -0.5, 0.0, 0.9,  75000, 10.0, 3.0,   4050,  11.2,  22.2,  11.7, 0
 2600, 5.0, -0.5, 0.0, 1.25,  75000,  1.0, 3.0,   7517,   4.1,  10.3,   4.3, 0
 2600, 5.0, -0.5, 0.0, 1.25,  75000,  5.0, 3.0,   3745,   8.2,  20.8,   8.6, 0
 2600, 5.0, -0.5, 0.0, 1.25,  75000, 10.0, 3.0,   1808,  16.6,  41.8,  17.4, 0
 2600, 5.0, -0.5, 0.0, 1.65,  75000,  1.0, 3.0,   5208,   5.7,  10.6,   5.9, 0
 2600, 5.0, -0.5, 0.0, 1.65,  75000,  5.0, 3.0,   3082,   9.7,  18.7,  10.0, 0
 2600, 5.0, -0.5, 0.0, 1.65,  75000, 10.0, 3.0,   1689,  17.3,  35.2,  17.9, 0
 2600, 5.0, -0.5, 0.0, 2.2,  75000,  1.0, 3.0,   8213,   5.3,  18.2,   5.7, 0
 2600, 5.0, -0.5, 0.0, 2.2,  75000,  5.0, 3.0,   4763,   9.1,  31.7,   9.8, 0
 2600, 5.0, -0.5, 0.0, 2.2,  75000, 10.0, 3.0,   2477,  17.2,  60.3,  18.5, 0
 2600, 5.0, -0.5, 0.0, 1.02,  75000,  1.0, 3.0,  13866,   3.2,   4.4,   3.2, 0
 2600, 5.0, -0.5, 0.0, 1.02,  75000,  5.0, 3.0,   6720,   6.5,   9.0,   6.6, 0
 2600, 5.0, -0.5, 0.0, 1.02,  75000, 10.0, 3.0,   3181,  13.5,  18.1,  13.8, 0
 2600, 5.0, -0.5, 0.0, 0.9,  80000,  1.0, 3.0,  16582,   2.7,   6.0,   2.9, 0
 2600, 5.0, -0.5, 0.0, 0.9,  80000,  5.0, 3.0,   8322,   5.4,  11.4,   5.7, 0
 2600, 5.0, -0.5, 0.0, 0.9,  80000, 10.0, 3.0,   4087,  10.8,  21.4,  11.3, 0
 2600, 5.0, -0.5, 0.0, 1.25,  80000,  1.0, 3.0,   8099,   3.7,   9.2,   3.9, 0
 2600, 5.0, -0.5, 0.0, 1.25,  80000,  5.0, 3.0,   3838,   7.7,  19.7,   8.1, 0
 2600, 5.0, -0.5, 0.0, 1.25,  80000, 10.0, 3.0,   1825,  15.9,  40.1,  16.7, 0
 2600, 5.0, -0.5, 0.0, 1.65,  80000,  1.0, 3.0,   5499,   5.3,   9.7,   5.4, 0
 2600, 5.0, -0.5, 0.0, 1.65,  80000,  5.0, 3.0,   3142,   9.2,  17.7,   9.5, 0
 2600, 5.0, -0.5, 0.0, 1.65,  80000, 10.0, 3.0,   1702,  16.6,  33.8,  17.2, 0
 2600, 5.0, -0.5, 0.0, 2.2,  80000,  1.0, 3.0,   8679,   4.9,  16.6,   5.2, 0
 2600, 5.0, -0.5, 0.0, 2.2,  80000,  5.0, 3.0,   4862,   8.6,  30.0,   9.3, 0
 2600, 5.0, -0.5, 0.0, 2.2,  80000, 10.0, 3.0,   2496,  16.5,  57.8,  17.7, 0
 2600, 5.0, -0.5, 0.0, 1.02,  80000,  1.0, 3.0,  14965,   2.9,   4.0,   2.9, 0
 2600, 5.0, -0.5, 0.0, 1.02,  80000,  5.0, 3.0,   6893,   6.2,   8.5,   6.3, 0
 2600, 5.0, -0.5, 0.0, 1.02,  80000, 10.0, 3.0,   3211,  13.0,  17.4,  13.2, 0
 2600, 5.0, -0.5, 0.0, 0.9, 100000,  1.0, 3.0,  20735,   1.9,   4.3,   2.1, 0
 2600, 5.0, -0.5, 0.0, 0.9, 100000,  5.0, 3.0,   8872,   4.5,   9.6,   4.7, 0
 2600, 5.0, -0.5, 0.0, 0.9, 100000, 10.0, 3.0,   4193,   9.4,  18.6,   9.8, 0
 2600, 5.0, -0.5, 0.0, 1.25, 100000,  1.0, 3.0,  10301,   2.6,   6.5,   2.7, 0
 2600, 5.0, -0.5, 0.0, 1.25, 100000,  5.0, 3.0,   4115,   6.4,  16.4,   6.8, 0
 2600, 5.0, -0.5, 0.0, 1.25, 100000, 10.0, 3.0,   1877,  13.8,  34.8,  14.5, 0
 2600, 5.0, -0.5, 0.0, 1.65, 100000,  1.0, 3.0,   6532,   4.0,   7.2,   4.1, 0
 2600, 5.0, -0.5, 0.0, 1.65, 100000,  5.0, 3.0,   3318,   7.8,  14.9,   8.0, 0
 2600, 5.0, -0.5, 0.0, 1.65, 100000, 10.0, 3.0,   1738,  14.5,  29.4,  15.0, 0
 2600, 5.0, -0.5, 0.0, 2.2, 100000,  1.0, 3.0,  10316,   3.7,  12.4,   3.9, 0
 2600, 5.0, -0.5, 0.0, 2.2, 100000,  5.0, 3.0,   5146,   7.3,  25.3,   7.8, 0
 2600, 5.0, -0.5, 0.0, 2.2, 100000, 10.0, 3.0,   2549,  14.4,  50.3,  15.5, 0
 2600, 5.0, -0.5, 0.0, 1.02, 100000,  1.0, 3.0,  19117,   2.0,   2.8,   2.0, 0
 2600, 5.0, -0.5, 0.0, 1.02, 100000,  5.0, 3.0,   7401,   5.1,   7.1,   5.2, 0
 2600, 5.0, -0.5, 0.0, 1.02, 100000, 10.0, 3.0,   3299,  11.3,  15.1,  11.5, 0
 2600, 5.0,  0.0, 0.0, 0.9,  60000,  1.0, 3.0,  15223,   3.8,   8.3,   4.0, 0
 2600, 5.0,  0.0, 0.0, 0.9,  60000,  5.0, 3.0,   9248,   6.2,  13.4,   6.5, 0
 2600, 5.0,  0.0, 0.0, 0.9,  60000, 10.0, 3.0,   4716,  12.0,  24.4,  12.5, 0
 2600, 5.0,  0.0, 0.0, 1.25,  60000,  1.0, 3.0,   5799,   5.8,  15.3,   6.1, 0
 2600, 5.0,  0.0, 0.0, 1.25,  60000,  5.0, 3.0,   3512,   9.6,  25.5,  10.1, 0
 2600, 5.0,  0.0, 0.0, 1.25,  60000, 10.0, 3.0,   1865,  17.7,  46.4,  18.7, 0
 2600, 5.0,  0.0, 0.0, 1.65,  60000,  1.0, 3.0,   5269,   6.3,  12.7,   6.5, 0
 2600, 5.0,  0.0, 0.0, 1.65,  60000,  5.0, 3.0,   3643,   9.0,  18.6,   9.3, 0
 2600, 5.0,  0.0, 0.0, 1.65,  60000, 10.0, 3.0,   2129,  15.2,  32.0,  15.8, 0
 2600, 5.0,  0.0, 0.0, 2.2,  60000,  1.0, 3.0,   6823,   6.7,  20.3,   7.1, 0
 2600, 5.0,  0.0, 0.0, 2.2,  60000,  5.0, 3.0,   4589,   9.9,  30.5,  10.6, 0
 2600, 5.0,  0.0, 0.0, 2.2,  60000, 10.0, 3.0,   2607,  17.2,  53.4,  18.3, 0
 2600, 5.0,  0.0, 0.0, 1.02,  60000,  1.0, 3.0,  10394,   4.6,   6.4,   4.7, 0
 2600, 5.0,  0.0, 0.0, 1.02,  60000,  5.0, 3.0,   6321,   7.6,  10.1,   7.7, 0
 2600, 5.0,  0.0, 0.0, 1.02,  60000, 10.0, 3.0,   3572,  13.2,  16.8,  13.4, 0
 2600, 5.0,  0.0, 0.0, 0.9,  75000,  1.0, 3.0,  19528,   2.7,   5.8,   2.8, 0
 2600, 5.0,  0.0, 0.0, 0.9,  75000,  5.0, 3.0,  10224,   5.1,  11.0,   5.3, 0
 2600, 5.0,  0.0, 0.0, 0.9,  75000, 10.0, 3.0,   4913,  10.4,  21.1,  10.8, 0
 2600, 5.0,  0.0, 0.0, 1.25,  75000,  1.0, 3.0,   7502,   4.1,  10.5,   4.3, 0
 2600, 5.0,  0.0, 0.0, 1.25,  75000,  5.0, 3.0,   3877,   7.8,  20.7,   8.2, 0
 2600, 5.0,  0.0, 0.0, 1.25,  75000, 10.0, 3.0,   1936,  15.4,  40.3,  16.2, 0
 2600, 5.0,  0.0, 0.0, 1.65,  75000,  1.0, 3.0,   6274,   4.7,   9.5,   4.9, 0
 2600, 5.0,  0.0, 0.0, 1.65,  75000,  5.0, 3.0,   3939,   7.5,  15.5,   7.8, 0
 2600, 5.0,  0.0, 0.0, 1.65,  75000, 10.0, 3.0,   2197,  13.3,  27.9,  13.8, 0
 2600, 5.0,  0.0, 0.0, 2.2,  75000,  1.0, 3.0,   8243,   5.0,  14.8,   5.3, 0
 2600, 5.0,  0.0, 0.0, 2.2,  75000,  5.0, 3.0,   4987,   8.2,  25.2,   8.8, 0
 2600, 5.0,  0.0, 0.0, 2.2,  75000, 10.0, 3.0,   2690,  15.0,  46.5,  16.0, 0
 2600, 5.0,  0.0, 0.0, 1.02,  75000,  1.0, 3.0,  13485,   3.2,   4.4,   3.3, 0
 2600, 5.0,  0.0, 0.0, 1.02,  75000,  5.0, 3.0,   6949,   6.2,   8.4,   6.3, 0
 2600, 5.0,  0.0, 0.0, 1.02,  75000, 10.0, 3.0,   3684,  11.6,  14.7,  11.7, 0
 2600, 5.0,  0.0, 0.0, 0.9,  80000,  1.0, 3.0,  20907,   2.4,   5.3,   2.5, 0
 2600, 5.0,  0.0, 0.0, 0.9,  80000,  5.0, 3.0,  10468,   4.8,  10.4,   5.0, 0
 2600, 5.0,  0.0, 0.0, 0.9,  80000, 10.0, 3.0,   4961,   9.9,  20.3,  10.4, 0
 2600, 5.0,  0.0, 0.0, 1.25,  80000,  1.0, 3.0,   8054,   3.7,   9.4,   3.8, 0
 2600, 5.0,  0.0, 0.0, 1.25,  80000,  5.0, 3.0,   3968,   7.4,  19.5,   7.8, 0
 2600, 5.0,  0.0, 0.0, 1.25,  80000, 10.0, 3.0,   1953,  14.8,  38.6,  15.5, 0
 2600, 5.0,  0.0, 0.0, 1.65,  80000,  1.0, 3.0,   6572,   4.4,   8.7,   4.5, 0
 2600, 5.0,  0.0, 0.0, 1.65,  80000,  5.0, 3.0,   4012,   7.1,  14.7,   7.4, 0
 2600, 5.0,  0.0, 0.0, 1.65,  80000, 10.0, 3.0,   2213,  12.7,  26.7,  13.2, 0
 2600, 5.0,  0.0, 0.0, 2.2,  80000,  1.0, 3.0,   8668,   4.6,  13.5,   4.9, 0
 2600, 5.0,  0.0, 0.0, 2.2,  80000,  5.0, 3.0,   5084,   7.8,  23.9,   8.3, 0
 2600, 5.0,  0.0, 0.0, 2.2,  80000, 10.0, 3.0,   2710,  14.4,  44.6,  15.4, 0
 2600, 5.0,  0.0, 0.0, 1.02,  80000,  1.0, 3.0,  14494,   2.9,   4.0,   2.9, 0
 2600, 5.0,  0.0, 0.0, 1.02,  80000,  5.0, 3.0,   7107,   5.9,   7.9,   6.0, 0
 2600, 5.0,  0.0, 0.0, 1.02,  80000, 10.0, 3.0,   3712,  11.1,  14.1,  11.3, 0
 2600, 5.0,  0.0, 0.0, 0.9, 100000,  1.0, 3.0,  26039,   1.7,   3.8,   1.8, 0
 2600, 5.0,  0.0, 0.0, 0.9, 100000,  5.0, 3.0,  11183,   4.0,   8.7,   4.2, 0
 2600, 5.0,  0.0, 0.0, 0.9, 100000, 10.0, 3.0,   5101,   8.6,  17.6,   9.0, 0
 2600, 5.0,  0.0, 0.0, 1.25, 100000,  1.0, 3.0,  10134,   2.6,   6.6,   2.7, 0
 2600, 5.0,  0.0, 0.0, 1.25, 100000,  5.0, 3.0,   4239,   6.2,  16.3,   6.5, 0
 2600, 5.0,  0.0, 0.0, 1.25, 100000, 10.0, 3.0,   2004,  12.8,  33.5,  13.5, 0
 2600, 5.0,  0.0, 0.0, 1.65, 100000,  1.0, 3.0,   7591,   3.4,   6.7,   3.5, 0
 2600, 5.0,  0.0, 0.0, 1.65, 100000,  5.0, 3.0,   4219,   6.1,  12.4,   6.3, 0
 2600, 5.0,  0.0, 0.0, 1.65, 100000, 10.0, 3.0,   2257,  11.1,  23.3,  11.6, 0
 2600, 5.0,  0.0, 0.0, 2.2, 100000,  1.0, 3.0,  10135,   3.5,  10.2,   3.7, 0
 2600, 5.0,  0.0, 0.0, 2.2, 100000,  5.0, 3.0,   5363,   6.6,  20.1,   7.1, 0
 2600, 5.0,  0.0, 0.0, 2.2, 100000, 10.0, 3.0,   2764,  12.6,  38.8,  13.5, 0
 2600, 5.0,  0.0, 0.0, 1.02, 100000,  1.0, 3.0,  18305,   2.1,   2.8,   2.1, 0
 2600, 5.0,  0.0, 0.0, 1.02, 100000,  5.0, 3.0,   7574,   4.9,   6.7,   5.0, 0
 2600, 5.0,  0.0, 0.0, 1.02, 100000, 10.0, 3.0,   3792,   9.7,  12.3,   9.8, 0
 2600, 5.0,  0.5, 0.0, 0.9,  60000,  1.0, 3.0,  15601,   3.9,   9.2,   4.1, 0
 2600, 5.0,  0.5, 0.0, 0.9,  60000,  5.0, 3.0,   9238,   6.6,  15.1,   6.9, 0
 2600, 5.0,  0.5, 0.0, 0.9,  60000, 10.0, 3.0,   4582,  13.0,  28.0,  13.7, 0
 2600, 5.0,  0.5, 0.0, 1.25,  60000,  1.0, 3.0,   5832,   5.9,  15.6,   6.2, 0
 2600, 5.0,  0.5, 0.0, 1.25,  60000,  5.0, 3.0,   3641,   9.3,  25.0,   9.8, 0
 2600, 5.0,  0.5, 0.0, 1.25,  60000, 10.0, 3.0,   1984,  16.8,  43.4,  17.7, 0
 2600, 5.0,  0.5, 0.0, 1.65,  60000,  1.0, 3.0,   6544,   5.2,  10.5,   5.4, 0
 2600, 5.0,  0.5, 0.0, 1.65,  60000,  5.0, 3.0,   4352,   7.8,  15.9,   8.0, 0
 2600, 5.0,  0.5, 0.0, 1.65,  60000, 10.0, 3.0,   2412,  13.8,  28.5,  14.3, 0
 2600, 5.0,  0.5, 0.0, 2.2,  60000,  1.0, 3.0,   7661,   6.0,  19.5,   6.4, 0
 2600, 5.0,  0.5, 0.0, 2.2,  60000,  5.0, 3.0,   5009,   9.2,  29.3,   9.8, 0
 2600, 5.0,  0.5, 0.0, 2.2,  60000, 10.0, 3.0,   2718,  16.6,  51.6,  17.8, 0
 2600, 5.0,  0.5, 0.0, 1.02,  60000,  1.0, 3.0,  10304,   4.6,   6.0,   4.7, 0
 2600, 5.0,  0.5, 0.0, 1.02,  60000,  5.0, 3.0,   6602,   7.1,   9.1,   7.2, 0
 2600, 5.0,  0.5, 0.0, 1.02,  60000, 10.0, 3.0,   3904,  11.9,  14.5,  12.0, 0
 2600, 5.0,  0.5, 0.0, 0.9,  75000,  1.0, 3.0,  20288,   2.7,   6.3,   2.8, 0
 2600, 5.0,  0.5, 0.0, 0.9,  75000,  5.0, 3.0,  10260,   5.3,  12.3,   5.6, 0
 2600, 5.0,  0.5, 0.0, 0.9,  75000, 10.0, 3.0,   4787,  11.3,  24.2,  11.8, 0
 2600, 5.0,  0.5, 0.0, 1.25,  75000,  1.0, 3.0,   7417,   4.1,  10.9,   4.4, 0
 2600, 5.0,  0.5, 0.0, 1.25,  75000,  5.0, 3.0,   4000,   7.6,  20.4,   8.1, 0
 2600, 5.0,  0.5, 0.0, 1.25,  75000, 10.0, 3.0,   2055,  14.7,  37.8,  15.4, 0
 2600, 5.0,  0.5, 0.0, 1.65,  75000,  1.0, 3.0,   7915,   3.9,   7.8,   4.0, 0
 2600, 5.0,  0.5, 0.0, 1.65,  75000,  5.0, 3.0,   4741,   6.4,  13.1,   6.7, 0
 2600, 5.0,  0.5, 0.0, 1.65,  75000, 10.0, 3.0,   2498,  12.0,  24.8,  12.5, 0
 2600, 5.0,  0.5, 0.0, 2.2,  75000,  1.0, 3.0,   9346,   4.4,  14.4,   4.8, 0
 2600, 5.0,  0.5, 0.0, 2.2,  75000,  5.0, 3.0,   5475,   7.6,  24.2,   8.1, 0
 2600, 5.0,  0.5, 0.0, 2.2,  75000, 10.0, 3.0,   2812,  14.5,  44.9,  15.5, 0
 2600, 5.0,  0.5, 0.0, 1.02,  75000,  1.0, 3.0,  13065,   3.3,   4.3,   3.3, 0
 2600, 5.0,  0.5, 0.0, 1.02,  75000,  5.0, 3.0,   7189,   5.9,   7.6,   6.0, 0
 2600, 5.0,  0.5, 0.0, 1.02,  75000, 10.0, 3.0,   4019,  10.4,  12.7,  10.6, 0
 2600, 5.0,  0.5, 0.0, 0.9,  80000,  1.0, 3.0,  21804,   2.4,   5.7,   2.6, 0
 2600, 5.0,  0.5, 0.0, 0.9,  80000,  5.0, 3.0,  10517,   5.0,  11.6,   5.3, 0
 2600, 5.0,  0.5, 0.0, 0.9,  80000, 10.0, 3.0,   4837,  10.8,  23.2,  11.3, 0
 2600, 5.0,  0.5, 0.0, 1.25,  80000,  1.0, 3.0,   7925,   3.7,   9.9,   3.9, 0
 2600, 5.0,  0.5, 0.0, 1.25,  80000,  5.0, 3.0,   4090,   7.2,  19.3,   7.6, 0
 2600, 5.0,  0.5, 0.0, 1.25,  80000, 10.0, 3.0,   2072,  14.1,  36.3,  14.8, 0
 2600, 5.0,  0.5, 0.0, 1.65,  80000,  1.0, 3.0,   8322,   3.6,   7.2,   3.7, 0
 2600, 5.0,  0.5, 0.0, 1.65,  80000,  5.0, 3.0,   4837,   6.1,  12.4,   6.3, 0
 2600, 5.0,  0.5, 0.0, 1.65,  80000, 10.0, 3.0,   2518,  11.6,  23.7,  12.0, 0
 2600, 5.0,  0.5, 0.0, 2.2,  80000,  1.0, 3.0,   9849,   4.1,  13.2,   4.4, 0
 2600, 5.0,  0.5, 0.0, 2.2,  80000,  5.0, 3.0,   5589,   7.2,  22.9,   7.7, 0
 2600, 5.0,  0.5, 0.0, 2.2,  80000, 10.0, 3.0,   2835,  13.9,  43.1,  14.9, 0
 2600, 5.0,  0.5, 0.0, 1.02,  80000,  1.0, 3.0,  13962,   3.0,   3.9,   3.0, 0
 2600, 5.0,  0.5, 0.0, 1.02,  80000,  5.0, 3.0,   7337,   5.6,   7.2,   5.7, 0
 2600, 5.0,  0.5, 0.0, 1.02,  80000, 10.0, 3.0,   4047,  10.0,  12.2,  10.1, 0
 2600, 5.0,  0.5, 0.0, 0.9, 100000,  1.0, 3.0,  27502,   1.7,   4.0,   1.8, 0
 2600, 5.0,  0.5, 0.0, 0.9, 100000,  5.0, 3.0,  11276,   4.2,   9.7,   4.4, 0
 2600, 5.0,  0.5, 0.0, 0.9, 100000, 10.0, 3.0,   4986,   9.3,  20.1,   9.8, 0
 2600, 5.0,  0.5, 0.0, 1.25, 100000,  1.0, 3.0,   9814,   2.7,   7.1,   2.8, 0
 2600, 5.0,  0.5, 0.0, 1.25, 100000,  5.0, 3.0,   4354,   6.1,  16.2,   6.4, 0
 2600, 5.0,  0.5, 0.0, 1.25, 100000, 10.0, 3.0,   2122,  12.2,  31.6,  12.9, 0
 2600, 5.0,  0.5, 0.0, 1.65, 100000,  1.0, 3.0,   9710,   2.7,   5.5,   2.8, 0
 2600, 5.0,  0.5, 0.0, 1.65, 100000,  5.0, 3.0,   5111,   5.2,  10.4,   5.3, 0
 2600, 5.0,  0.5, 0.0, 1.65, 100000, 10.0, 3.0,   2574,  10.1,  20.7,  10.4, 0
 2600, 5.0,  0.5, 0.0, 2.2, 100000,  1.0, 3.0,  11570,   3.1,  10.0,   3.3, 0
 2600, 5.0,  0.5, 0.0, 2.2, 100000,  5.0, 3.0,   5917,   6.1,  19.3,   6.5, 0
 2600, 5.0,  0.5, 0.0, 2.2, 100000, 10.0, 3.0,   2897,  12.2,  37.5,  13.0, 0
 2600, 5.0,  0.5, 0.0, 1.02, 100000,  1.0, 3.0,  17338,   2.1,   2.8,   2.2, 0
 2600, 5.0,  0.5, 0.0, 1.02, 100000,  5.0, 3.0,   7769,   4.7,   6.1,   4.8, 0
 2600, 5.0,  0.5, 0.0, 1.02, 100000, 10.0, 3.0,   4126,   8.8,  10.7,   8.9, 0
 2600, 5.0,  1.0, 0.0, 0.9,  60000,  1.0, 3.0,  14475,   4.3,  11.1,   4.6, 0
 2600, 5.0,  1.0, 0.0, 0.9,  60000,  5.0, 3.0,   8396,   7.4,  18.6,   7.8, 0
 2600, 5.0,  1.0, 0.0, 0.9,  60000, 10.0, 3.0,   4070,  15.1,  35.6,  15.9, 0
 2600, 5.0,  1.0, 0.0, 1.25,  60000,  1.0, 3.0,   6173,   5.6,  15.0,   5.9, 0
 2600, 5.0,  1.0, 0.0, 1.25,  60000,  5.0, 3.0,   3904,   8.8,  23.2,   9.3, 0
 2600, 5.0,  1.0, 0.0, 1.25,  60000, 10.0, 3.0,   2126,  15.9,  40.4,  16.7, 0
 2600, 5.0,  1.0, 0.0, 1.65,  60000,  1.0, 3.0,   7212,   4.9,   9.7,   5.1, 0
 2600, 5.0,  1.0, 0.0, 1.65,  60000,  5.0, 3.0,   4633,   7.6,  15.1,   7.8, 0
 2600, 5.0,  1.0, 0.0, 1.65,  60000, 10.0, 3.0,   2467,  14.0,  28.1,  14.5, 0
 2600, 5.0,  1.0, 0.0, 2.2,  60000,  1.0, 3.0,   7988,   5.9,  19.2,   6.3, 0
 2600, 5.0,  1.0, 0.0, 2.2,  60000,  5.0, 3.0,   5049,   9.3,  29.6,   9.9, 0
 2600, 5.0,  1.0, 0.0, 2.2,  60000, 10.0, 3.0,   2623,  17.7,  54.2,  18.9, 0
 2600, 5.0,  1.0, 0.0, 1.02,  60000,  1.0, 3.0,  10218,   4.6,   5.8,   4.7, 0
 2600, 5.0,  1.0, 0.0, 1.02,  60000,  5.0, 3.0,   6597,   7.1,   8.8,   7.2, 0
 2600, 5.0,  1.0, 0.0, 1.02,  60000, 10.0, 3.0,   3824,  12.0,  14.5,  12.2, 0
 2600, 5.0,  1.0, 0.0, 0.9,  75000,  1.0, 3.0,  19031,   3.0,   7.5,   3.1, 0
 2600, 5.0,  1.0, 0.0, 0.9,  75000,  5.0, 3.0,   9359,   6.0,  15.1,   6.3, 0
 2600, 5.0,  1.0, 0.0, 0.9,  75000, 10.0, 3.0,   4262,  13.0,  30.7,  13.7, 0
 2600, 5.0,  1.0, 0.0, 1.25,  75000,  1.0, 3.0,   7779,   4.0,  10.6,   4.2, 0
